name,gender
Batsheva,F
Bea,F
Beatrice,F
Beatrisa,F
Beatrix,F
Beatriz,F
Beau,F
Bebe,F
Becca,F
Becka,F
Becki,F
Beckie,F
Becky,F
Bee,F
Beilul,F
Beitris,F
Bekki,F
Belia,F
Belicia,F
Belinda,F
Belita,F
Bell,F
Bella,F
Bellamy,F
Bellanca,F
Belle,F
Bellina,F
Belva,F
Belvia,F
Bendite,F
Benedetta,F
Benedicta,F
Benedikta,F
Benetta,F
Benita,F
Benni,F
Bennie,F
Benny,F
Benoite,F
Berenice,F
Beret,F
Berget,F
Berna,F
Bernadene,F
Bernadette,F
Bernadina,F
Bernadine,F
Bernardina,F
Bernardine,F
Bernelle,F
Bernete,F
Bernetta,F
Bernette,F
Berni,F
Bernice,F
Bernie,F
Bernita,F
Berny,F
Berri,F
Berrie,F
Berry,F
Bert,F
Berta,F
Berte,F
Bertha,F
Berthe,F
Berti,F
Bertie,F
Bertina,F
Bertine,F
Berty,F
Beryl,F
Beryle,F
Bess,F
Bessie,F
Bessy,F
Beth,F
Bethanne,F
Bethany,F
Bethena,F
Betsey,F
Betsy,F
Betta,F
Bette,F
Bette-Ann,F
Betteann,F
Betteanne,F
Betti,F
Bettie,F
Bettina,F
Bettine,F
Betty,F
Bettye,F
Beulah,F
Bev,F
Beverie,F
Beverlee,F
Beverlie,F
Beverly,F
Bevvy,F
Bianka,F
Biddy,F
Bidget,F
Bill,F
Billi,F
Billie,F
Billy,F
Binni,F
Binnie,F
Binny,F
Bird,F
Birdie,F
Birgit,F
Birgitta,F
Blair,F
Blaire,F
Blake,F
Blakelee,F
Blakeley,F
Blanca,F
Blanch,F
Blancha,F
Blanche,F
Blinni,F
Blinnie,F
Blinny,F
Bliss,F
Blisse,F
Blithe,F
Blondell,F
Blondelle,F
Blondie,F
Blondy,F
Blythe,F
Bo,F
Bobbette,F
Bobbi,F
Bobbie,F
Bobette,F
Bobina,F
Bobine,F
Bobinette,F
Bonita,F
Bonnee,F
Bonni,F
Bonnie,F
Bonny,F
Brana,F
Brandais,F
Brande,F
Brandea,F
Brandi,F
Brandice,F
Brandie,F
Brandise,F
Brandy,F
Brea,F
Breanne,F
Brear,F
Bree,F
Breena,F
Bren,F
Brena,F
Brenda,F
Brenn,F
Brenna,F
Brett,F
Bria,F
Briana,F
Brianna,F
Brianne,F
Bride,F
Bridget,F
Bridgett,F
Bridgette,F
Bridie,F
Brier,F
Brietta,F
Brigid,F
Brigida,F
Brigit,F
Brigitta,F
Brigitte,F
Brina,F
Briney,F
Briny,F
Brit,F
Brita,F
Britaney,F
Britani,F
Briteny,F
Britney,F
Britni,F
Britt,F
Britta,F
Brittan,F
Brittany,F
Britte,F
Brittney,F
Brook,F
Brooke,F
Brooks,F
Brunella,F
Brunhilda,F
Brunhilde,F
Bryana,F
Bryn,F
Bryna,F
Brynn,F
Brynna,F
Brynne,F
Buffy,F
Bunni,F
Bunnie,F
Bunny,F
Burta,F
Cabrina,F
Cacilia,F
Cacilie,F
Caitlin,F
Caitrin,F
Cal,F
Calida,F
Calla,F
Calley,F
Calli,F
Callida,F
Callie,F
Cally,F
Calypso,F
Cam,F
Camala,F
Camel,F
Camella,F
Camellia,F
Cameo,F
Cami,F
Camila,F
Camile,F
Camilla,F
Camille,F
Cammi,F
Cammie,F
Cammy,F
Canada,F
Candace,F
Candi,F
Candice,F
Candida,F
Candide,F
Candie,F
Candis,F
Candra,F
Candy,F
Cappella,F
Caprice,F
Cara,F
Caralie,F
Caren,F
Carena,F
Caresa,F
Caressa,F
Caresse,F
Carey,F
Cari,F
Caria,F
Carie,F
Caril,F
Carilyn,F
Carin,F
Carina,F
Carine,F
Cariotta,F
Carissa,F
Carita,F
Caritta,F
Carla,F
Carlee,F
Carleen,F
Carlen,F
Carlena,F
Carlene,F
Carley,F
Carli,F
Carlie,F
Carlin,F
Carlina,F
Carline,F
Carlisle,F
Carlita,F
Carlota,F
Carlotta,F
Carly,F
Carlye,F
Carlyn,F
Carlynn,F
Carlynne,F
Carma,F
Carmel,F
Carmela,F
Carmelia,F
Carmelina,F
Carmelita,F
Carmella,F
Carmelle,F
Carmen,F
Carmina,F
Carmine,F
Carmita,F
Carmon,F
Caro,F
Carol,F
Carol-Jean,F
Carola,F
Carolan,F
Carolann,F
Carole,F
Carolee,F
Caroleen,F
Carolie,F
Carolin,F
Carolina,F
Caroline,F
Caroljean,F
Carolyn,F
Carolyne,F
Carolynn,F
Caron,F
Carree,F
Carri,F
Carrie,F
Carrissa,F
Carrol,F
Carroll,F
Carry,F
Cary,F
Caryl,F
Caryn,F
Casandra,F
Casey,F
Casi,F
Casia,F
Casie,F
Cass,F
Cassandra,F
Cassandre,F
Cassandry,F
Cassaundra,F
Cassey,F
Cassi,F
Cassie,F
Cassondra,F
Cassy,F
Cat,F
Catarina,F
Cate,F
Caterina,F
Catha,F
Catharina,F
Catharine,F
Cathe,F
Cathee,F
Catherin,F
Catherina,F
Catherine,F
Cathi,F
Cathie,F
Cathleen,F
Cathlene,F
Cathrin,F
Cathrine,F
Cathryn,F
Cathy,F
Cathyleen,F
Cati,F
Catie,F
Catina,F
Catlaina,F
Catlee,F
Catlin,F
Catrina,F
Catriona,F
Caty,F
Cayla,F
Cecelia,F
Cecil,F
Cecile,F
Ceciley,F
Cecilia,F
Cecilla,F
Cecily,F
Ceil,F
Cele,F
Celene,F
Celesta,F
Celeste,F
Celestia,F
Celestina,F
Celestine,F
Celestyn,F
Celestyna,F
Celia,F
Celie,F
Celina,F
Celinda,F
Celine,F
Celinka,F
Celisse,F
Celle,F
Cesya,F
Chad,F
Chandal,F
Channa,F
Chantal,F
Chantalle,F
Charil,F
Charin,F
Charis,F
Charissa,F
Charisse,F
Charity,F
Charla,F
Charlean,F
Charleen,F
Charlena,F
Charlene,F
Charline,F
Charlot,F
Charlott,F
Charlotta,F
Charlotte,F
Charmain,F
Charmaine,F
Charmane,F
Charmian,F
Charmine,F
Charmion,F
Charo,F
Charyl,F
Chastity,F
Chelsae,F
Chelsey,F
Chelsie,F
Chelsy,F
Cher,F
Chere,F
Cherey,F
Cheri,F
Cherianne,F
Cherice,F
Cherida,F
Cherie,F
Cherilyn,F
Cherilynn,F
Cherin,F
Cherise,F
Cherish,F
Cherlyn,F
Cherri,F
Cherrita,F
Cherry,F
Chery,F
Cherye,F
Cheryl,F
Cheslie,F
Chiarra,F
Chickie,F
Chicky,F
Chiquita,F
Chloe,F
Chloette,F
Chloris,F
Chris,F
Chriss,F
Chrissa,F
Chrissie,F
Chrissy,F
Christa,F
Christabel,F
Christabella,F
Christabelle,F
Christal,F
Christalle,F
Christan,F
Christean,F
Christel,F
Christen,F
Christi,F
Christian,F
Christiana,F
Christiane,F
Christie,F
Christin,F
Christina,F
Christine,F
Christy,F
Christyna,F
Chrysa,F
Chrysler,F
Chrystal,F
Chryste,F
Chrystel,F
Ciara,F
Cicely,F
Cicily,F
Ciel,F
Cilka,F
Cinda,F
Cindee,F
Cindelyn,F
Cinderella,F
Cindi,F
Cindie,F
Cindra,F
Cindy,F
Cinnamon,F
Cissie,F
Cissy,F
Clair,F
Claire,F
Clara,F
Clarabelle,F
Clare,F
Claresta,F
Clareta,F
Claretta,F
Clarette,F
Clarey,F
Clari,F
Claribel,F
Clarice,F
Clarie,F
Clarinda,F
Clarine,F
Clarisa,F
Clarissa,F
Clarisse,F
Clarita,F
Clary,F
Claude,F
Claudelle,F
Claudetta,F
Claudette,F
Claudia,F
Claudie,F
Claudina,F
Claudine,F
Clea,F
Clem,F
Clemence,F
Clementia,F
Clementina,F
Clementine,F
Clemmie,F
Clemmy,F
Cleo,F
Cleopatra,F
Clerissa,F
Cleva,F
Clio,F
Clo,F
Cloe,F
Cloris,F
Clotilda,F
Clovis,F
Codee,F
Codi,F
Codie,F
Cody,F
Coleen,F
Colene,F
Coletta,F
Colette,F
Colleen,F
Collete,F
Collette,F
Collie,F
Colline,F
Colly,F
Con,F
Concettina,F
Conchita,F
Concordia,F
Conney,F
Conni,F
Connie,F
Conny,F
Consolata,F
Constance,F
Constancia,F
Constancy,F
Constanta,F
Constantia,F
Constantina,F
Constantine,F
Consuela,F
Consuelo,F
Cookie,F
Cora,F
Corabel,F
Corabella,F
Corabelle,F
Coral,F
Coralie,F
Coraline,F
Coralyn,F
Cordelia,F
Cordelie,F
Cordey,F
Cordie,F
Cordula,F
Cordy,F
Coreen,F
Corella,F
Corena,F
Corenda,F
Corene,F
Coretta,F
Corette,F
Corey,F
Cori,F
Corie,F
Corilla,F
Corina,F
Corine,F
Corinna,F
Corinne,F
Coriss,F
Corissa,F
Corliss,F
Corly,F
Cornela,F
Cornelia,F
Cornelle,F
Cornie,F
Corny,F
Correna,F
Correy,F
Corri,F
Corrianne,F
Corrie,F
Corrina,F
Corrine,F
Corrinne,F
Corry,F
Cortney,F
Cory,F
Cosetta,F
Cosette,F
Courtenay,F
Courtney,F
Cresa,F
Cris,F
Crissie,F
Crissy,F
Crista,F
Cristabel,F
Cristal,F
Cristen,F
Cristi,F
Cristie,F
Cristin,F
Cristina,F
Cristine,F
Cristionna,F
Cristy,F
Crysta,F
Crystal,F
Crystie,F
Cyb,F
Cybal,F
Cybel,F
Cybelle,F
Cybil,F
Cybill,F
Cyndi,F
Cyndy,F
Cynthea,F
Cynthia,F
Cynthie,F
Cynthy,F
Dacey,F
Dacia,F
Dacie,F
Dacy,F
Dael,F
Daffi,F
Daffie,F
Daffy,F
Dafna,F
Dagmar,F
Dahlia,F
Daile,F
Daisey,F
Daisi,F
Daisie,F
Daisy,F
Dale,F
Dalenna,F
Dalia,F
Dalila,F
Dallas,F
Daloris,F
Damara,F
Damaris,F
Damita,F
Dana,F
Danell,F
Danella,F
Danelle,F
Danette,F
Dani,F
Dania,F
Danica,F
Danice,F
Daniel,F
Daniela,F
Daniele,F
Daniella,F
Danielle,F
Danika,F
Danit,F
Danita,F
Danna,F
Danni,F
Dannie,F
Danny,F
Dannye,F
Danya,F
Danyelle,F
Danyette,F
Daphene,F
Daphna,F
Daphne,F
Dara,F
Darb,F
Darbie,F
Darby,F
Darcee,F
Darcey,F
Darci,F
Darcie,F
Darcy,F
Darda,F
Dareen,F
Darell,F
Darelle,F
Dari,F
Daria,F
Darice,F
Darla,F
Darleen,F
Darlene,F
Darline,F
Darryl,F
Darsey,F
Darsie,F
Darya,F
Daryl,F
Daryn,F
Dasha,F
Dasi,F
Dasie,F
Dasya,F
Datha,F
Daune,F
Daveen,F
Daveta,F
Davida,F
Davina,F
Davine,F
Davita,F
Dawn,F
Dawna,F
Dayle,F
Dayna,F
Dea,F
Deana,F
Deane,F
Deanna,F
Deanne,F
Deb,F
Debbi,F
Debbie,F
Debbra,F
Debby,F
Debee,F
Debera,F
Debi,F
Debor,F
Debora,F
Debra,F
Dede,F
Dedie,F
Dedra,F
Dee,F
Deeann,F
Deeanne,F
Deedee,F
Deerdre,F
Dehlia,F
Deidre,F
Deina,F
Deirdre,F
Del,F
Dela,F
Delaney,F
Delcina,F
Delcine,F
Delia,F
Delila,F
Delilah,F
Delinda,F
Dell,F
Della,F
Delly,F
Delora,F
Delores,F
Deloria,F
Deloris,F
Delphina,F
Delphine,F
Delphinia,F
Demeter,F
Demetra,F
Demetria,F
Demetris,F
Dena,F
Deni,F
Denice,F
Denise,F
Denna,F
Denni,F
Dennie,F
Denny,F
Deny,F
Denys,F
Denyse,F
Deonne,F
Desaree,F
Desdemona,F
Desirae,F
Desiree,F
Desiri,F
Devan,F
Devinne,F
Devon,F
Devondra,F
Devonna,F
Devonne,F
Devora,F
Dew,F
Di,F
Diahann,F
Diamond,F
Dian,F
Diana,F
Diandra,F
Diane,F
Diane-Marie,F
Dianemarie,F
Diann,F
Dianna,F
Dianne,F
Diannne,F
Didi,F
Dido,F
Diena,F
Dierdre,F
Dina,F
Dinah,F
Dinnie,F
Dinny,F
Dion,F
Dione,F
Dionis,F
Dionne,F
Dita,F
Dix,F
Dixie,F
Dode,F
Dodi,F
Dodie,F
Dody,F
Doe,F
Doll,F
Dolley,F
Dolli,F
Dollie,F
Dolly,F
Dolora,F
Dolores,F
Dolorita,F
Doloritas,F
Dominica,F
Dominique,F
Dona,F
Donella,F
Donelle,F
Donetta,F
Donia,F
Donica,F
Donielle,F
Donna,F
Donnajean,F
Donnamarie,F
Donni,F
Donnie,F
Donny,F
Dora,F
Doralia,F
Doralin,F
Doralyn,F
Doralynn,F
Doralynne,F
Dorcas,F
Dore,F
Doreen,F
Dorelia,F
Dorella,F
Dorelle,F
Dorena,F
Dorene,F
Doretta,F
Dorette,F
Dorey,F
Dori,F
Doria,F
Dorian,F
Dorice,F
Dorie,F
Dorine,F
Doris,F
Dorisa,F
Dorise,F
Dorit,F
Dorita,F
Doro,F
Dorolice,F
Dorolisa,F
Dorotea,F
Doroteya,F
Dorothea,F
Dorothee,F
Dorothy,F
Dorree,F
Dorri,F
Dorrie,F
Dorris,F
Dorry,F
Dorthea,F
Dorthy,F
Dory,F
Dosi,F
Dot,F
Doti,F
Dotti,F
Dottie,F
Dotty,F
Dove,F
Drea,F
Drew,F
Dulce,F
Dulcea,F
Dulci,F
Dulcia,F
Dulciana,F
Dulcie,F
Dulcine,F
Dulcinea,F
Dulcy,F
Dulsea,F
Dusty,F
Dyan,F
Dyana,F
Dyane,F
Dyann,F
Dyanna,F
Dyanne,F
Dyna,F
Dynah,F
E'Lane,F
Eada,F
Eadie,F
Eadith,F
Ealasaid,F
Eartha,F
Easter,F
Eba,F
Ebba,F
Ebonee,F
Ebony,F
Eda,F
Eddi,F
Eddie,F
Eddy,F
Ede,F
Edee,F
Edeline,F
Eden,F
Edie,F
Edin,F
Edita,F
Edith,F
Editha,F
Edithe,F
Ediva,F
Edna,F
Edwina,F
Edy,F
Edyth,F
Edythe,F
Effie,F
Eileen,F
Eilis,F
Eimile,F
Eirena,F
Ekaterina,F
Elaina,F
Elaine,F
Elana,F
Elane,F
Elayne,F
Elberta,F
Elbertina,F
Elbertine,F
Eleanor,F
Eleanora,F
Eleanore,F
Electra,F
Elena,F
Elene,F
Eleni,F
Elenore,F
Eleonora,F
Eleonore,F
Elfie,F
Elfreda,F
Elfrida,F
Elfrieda,F
Elga,F
Elianora,F
Elianore,F
Elicia,F
Elie,F
Elinor,F
Elinore,F
Elisa,F
Elisabet,F
Elisabeth,F
Elisabetta,F
Elise,F
Elisha,F
Elissa,F
Elita,F
Eliza,F
Elizabet,F
Elizabeth,F
Elka,F
Elke,F
Ella,F
Elladine,F
Elle,F
Ellen,F
Ellene,F
Ellette,F
Elli,F
Ellie,F
Ellissa,F
Elly,F
Ellyn,F
Ellynn,F
Elmira,F
Elna,F
Elnora,F
Elnore,F
Eloisa,F
Eloise,F
Elonore,F
Elora,F
Elsa,F
Elsbeth,F
Else,F
Elsey,F
Elsi,F
Elsie,F
Elsinore,F
Elspeth,F
Elsy,F
Elva,F
Elvera,F
Elvina,F
Elvira,F
Elwina,F
Elwira,F
Elyn,F
Elyse,F
Elysee,F
Elysha,F
Elysia,F
Elyssa,F
Em,F
Ema,F
Emalee,F
Emalia,F
Emanuela,F
Emelda,F
Emelia,F
Emelina,F
Emeline,F
Emelita,F
Emelyne,F
Emera,F
Emilee,F
Emili,F
Emilia,F
Emilie,F
Emiline,F
Emily,F
Emlyn,F
Emlynn,F
Emlynne,F
Emma,F
Emmalee,F
Emmaline,F
Emmalyn,F
Emmalynn,F
Emmalynne,F
Emmeline,F
Emmey,F
Emmi,F
Emmie,F
Emmy,F
Emmye,F
Emogene,F
Emyle,F
Emylee,F
Endora,F
Engracia,F
Enid,F
Enrica,F
Enrichetta,F
Enrika,F
Enriqueta,F
Enya,F
Eolanda,F
Eolande,F
Eran,F
Erda,F
Erena,F
Erica,F
Ericha,F
Ericka,F
Erika,F
Erin,F
Erina,F
Erinn,F
Erinna,F
Erma,F
Ermengarde,F
Ermentrude,F
Ermina,F
Erminia,F
Erminie,F
Erna,F
Ernaline,F
Ernesta,F
Ernestine,F
Ertha,F
Eryn,F
Esma,F
Esmaria,F
Esme,F
Esmeralda,F
Esmerelda,F
Essa,F
Essie,F
Essy,F
Esta,F
Estel,F
Estele,F
Estell,F
Estella,F
Estelle,F
Ester,F
Esther,F
Estrella,F
Estrellita,F
Ethel,F
Ethelda,F
Ethelin,F
Ethelind,F
Etheline,F
Ethelyn,F
Ethyl,F
Etta,F
Etti,F
Ettie,F
Etty,F
Eudora,F
Eugenia,F
Eugenie,F
Eugine,F
Eula,F
Eulalie,F
Eunice,F
Euphemia,F
Eustacia,F
Evaleen,F
Evangelia,F
Evangelin,F
Evangelina,F
Evangeline,F
Evania,F
Evanne,F
Eve,F
Eveleen,F
Evelina,F
Eveline,F
Evelyn,F
Evette,F
Evey,F
Evie,F
Evita,F
Evonne,F
Evvie,F
Evvy,F
Evy,F
Eyde,F
Eydie,F
Fabrianne,F
Fabrice,F
Fae,F
Faina,F
Faith,F
Fallon,F
Fan,F
Fanchette,F
Fanchon,F
Fancie,F
Fancy,F
Fanechka,F
Fania,F
Fanni,F
Fannie,F
Fanny,F
Fanya,F
Fara,F
Farah,F
Farand,F
Farica,F
Farra,F
Farrah,F
Farrand,F
Fatima,F
Faun,F
Faunie,F
Faustina,F
Faustine,F
Fawn,F
Fawna,F
Fawne,F
Fawnia,F
Fay,F
Faydra,F
Faye,F
Fayette,F
Fayina,F
Fayre,F
Fayth,F
Faythe,F
Federica,F
Fedora,F
Felecia,F
Felicdad,F
Felice,F
Felicia,F
Felicity,F
Felicle,F
Felipa,F
Felisha,F
Felita,F
Feliza,F
Fenelia,F
Feodora,F
Ferdinanda,F
Ferdinande,F
Fern,F
Fernanda,F
Fernande,F
Fernandina,F
Ferne,F
Fey,F
Fiann,F
Fianna,F
Fidela,F
Fidelia,F
Fidelity,F
Fifi,F
Fifine,F
Filia,F
Filide,F
Filippa,F
Fina,F
Fiona,F
Fionna,F
Fionnula,F
Fiorenze,F
Fleur,F
Fleurette,F
Flo,F
Flor,F
Flora,F
Florance,F
Flore,F
Florella,F
Florence,F
Florencia,F
Florentia,F
Florenza,F
Florette,F
Flori,F
Floria,F
Florice,F
Florida,F
Florie,F
Florina,F
Florinda,F
Floris,F
Florri,F
Florrie,F
Florry,F
Flory,F
Flossi,F
Flossie,F
Flossy,F
Flower,F
Fortuna,F
Fortune,F
Fran,F
France,F
Francene,F
Frances,F
Francesca,F
Francesmary,F
Francine,F
Francis,F
Francisca,F
Franciska,F
Francoise,F
Francyne,F
Frank,F
Frankie,F
Franky,F
Franni,F
Frannie,F
Franny,F
Frayda,F
Fred,F
Freda,F
Freddi,F
Freddie,F
Freddy,F
Fredelia,F
Frederica,F
Fredericka,F
Fredi,F
Fredia,F
Fredra,F
Fredrika,F
Freida,F
Frieda,F
Friederike,F
Fulvia,F
Gabbey,F
Gabbi,F
Gabbie,F
Gabey,F
Gabi,F
Gabie,F
Gabriel,F
Gabriela,F
Gabriell,F
Gabriella,F
Gabrielle,F
Gabriellia,F
Gabrila,F
Gaby,F
Gae,F
Gael,F
Gail,F
Gale,F
Galina,F
Garland,F
Garnet,F
Garnette,F
Gates,F
Gavra,F
Gavrielle,F
Gay,F
Gayla,F
Gayle,F
Gayleen,F
Gaylene,F
Gaynor,F
Gelya,F
Gen,F
Gena,F
Gene,F
Geneva,F
Genevieve,F
Genevra,F
Genia,F
Genna,F
Genni,F
Gennie,F
Gennifer,F
Genny,F
Genovera,F
Genvieve,F
George,F
Georgeanna,F
Georgeanne,F
Georgena,F
Georgeta,F
Georgetta,F
Georgette,F
Georgia,F
Georgiamay,F
Georgiana,F
Georgianna,F
Georgianne,F
Georgie,F
Georgina,F
Georgine,F
Gera,F
Geralda,F
Geraldina,F
Geraldine,F
Gerda,F
Gerhardine,F
Geri,F
Gerianna,F
Gerianne,F
Gerladina,F
Germain,F
Germaine,F
Germana,F
Gerri,F
Gerrie,F
Gerrilee,F
Gerry,F
Gert,F
Gerta,F
Gerti,F
Gertie,F
Gertrud,F
Gertruda,F
Gertrude,F
Gertrudis,F
Gerty,F
Giacinta,F
Giana,F
Gianina,F
Gianna,F
Gigi,F
Gilberta,F
Gilberte,F
Gilbertina,F
Gilbertine,F
Gilda,F
Gill,F
Gillan,F
Gilli,F
Gillian,F
Gillie,F
Gilligan,F
Gilly,F
Ginelle,F
Ginevra,F
Ginger,F
Ginnie,F
Ginnifer,F
Ginny,F
Giorgia,F
Giovanna,F
Gipsy,F
Giralda,F
Gisela,F
Gisele,F
Gisella,F
Giselle,F
Gizela,F
Glad,F
Gladi,F
Gladis,F
Gladys,F
Gleda,F
Glen,F
Glenda,F
Glenine,F
Glenn,F
Glenna,F
Glennie,F
Glennis,F
Glori,F
Gloria,F
Gloriana,F
Gloriane,F
Glorianna,F
Glory,F
Glyn,F
Glynda,F
Glynis,F
Glynnis,F
Godiva,F
Golda,F
Goldarina,F
Goldi,F
Goldia,F
Goldie,F
Goldina,F
Goldy,F
Grace,F
Gracia,F
Gracie,F
Grata,F
Gratia,F
Gratiana,F
Gray,F
Grayce,F
Grazia,F
Gredel,F
Greer,F
Greta,F
Gretal,F
Gretchen,F
Grete,F
Gretel,F
Grethel,F
Gretna,F
Gretta,F
Grier,F
Griselda,F
Grissel,F
Guendolen,F
Guenevere,F
Guenna,F
Guglielma,F
Gui,F
Guillema,F
Guillemette,F
Guinevere,F
Guinna,F
Gunilla,F
Gunvor,F
Gus,F
Gusella,F
Gussi,F
Gussie,F
Gussy,F
Gusta,F
Gusti,F
Gustie,F
Gusty,F
Gwen,F
Gwendolen,F
Gwendolin,F
Gwendolyn,F
Gweneth,F
Gwenette,F
Gwenn,F
Gwenneth,F
Gwenni,F
Gwennie,F
Gwenny,F
Gwenora,F
Gwenore,F
Gwyn,F
Gwyneth,F
Gwynne,F
Gypsy,F
Hadria,F
Hailee,F
Haily,F
Haleigh,F
Halette,F
Haley,F
Hali,F
Halie,F
Halimeda,F
Halley,F
Halli,F
Hallie,F
Hally,F
Hana,F
Hanna,F
Hannah,F
Hanni,F
Hannibal,F
Hannie,F
Hannis,F
Hanny,F
Harlene,F
Harli,F
Harlie,F
Harmonia,F
Harmonie,F
Harmony,F
Harri,F
Harrie,F
Harriet,F
Harriett,F
Harrietta,F
Harriette,F
Harriot,F
Harriott,F
Hatti,F
Hattie,F
Hatty,F
Havivah,F
Hayley,F
Hazel,F
Heath,F
Heather,F
Heda,F
Hedda,F
Heddi,F
Heddie,F
Hedi,F
Hedvig,F
Hedwig,F
Hedy,F
Heida,F
Heide,F
Heidi,F
Heidie,F
Helaina,F
Helaine,F
Helen,F
Helen-Elizabeth,F
Helena,F
Helene,F
Helga,F
Helge,F
Helise,F
Hellene,F
Helli,F
Heloise,F
Helsa,F
Helyn,F
Hendrika,F
Henka,F
Henrie,F
Henrieta,F
Henrietta,F
Henriette,F
Henryetta,F
Hephzibah,F
Hermia,F
Hermina,F
Hermine,F
Herminia,F
Hermione,F
Herta,F
Hertha,F
Hester,F
Hesther,F
Hestia,F
Hetti,F
Hettie,F
Hetty,F
Hilarie,F
Hilary,F
Hilda,F
Hildagard,F
Hildagarde,F
Hilde,F
Hildegaard,F
Hildegarde,F
Hildy,F
Hillary,F
Hilliary,F
Holley,F
Holli,F
Hollie,F
Holly,F
Holly-Anne,F
Hollyanne,F
Honor,F
Honoria,F
Hope,F
Horatia,F
Hortense,F
Hortensia,F
Hulda,F
Hyacinth,F
Hyacintha,F
Hyacinthe,F
Hyacinthia,F
Hyacinthie,F
Hynda,F
Ianthe,F
Ibbie,F
Ibby,F
Ida,F
Idalia,F
Idalina,F
Idaline,F
Idell,F
Idelle,F
Idette,F
Ike,F
Ikey,F
Ilana,F
Ileana,F
Ileane,F
Ilene,F
Ilise,F
Ilka,F
Illa,F
Ilona,F
Ilsa,F
Ilse,F
Ilysa,F
Ilyse,F
Ilyssa,F
Imelda,F
Imogen,F
Imogene,F
Imojean,F
Inci,F
Ines,F
Inesita,F
Inessa,F
Inez,F
Inga,F
Ingaberg,F
Ingaborg,F
Inge,F
Ingeberg,F
Ingeborg,F
Inger,F
Ingrid,F
Ingunna,F
Inna,F
Ioana,F
Iolande,F
Iolanthe,F
Iona,F
Iormina,F
Irena,F
Irene,F
Irina,F
Iris,F
Irita,F
Irma,F
Isa,F
Isabeau,F
Isabel,F
Isabelita,F
Isabella,F
Isabelle,F
Isador,F
Isadora,F
Isadore,F
Isahella,F
Iseabal,F
Isidora,F
Isis,F
Isobel,F
Issi,F
Issie,F
Issy,F
Ivett,F
Ivette,F
Ivie,F
Ivonne,F
Ivory,F
Izabel,F
Izzi,F
Jacenta,F
Jacinda,F
Jacinta,F
Jacintha,F
Jacinthe,F
Jackelyn,F
Jacki,F
Jackie,F
Jacklin,F
Jacklyn,F
Jackquelin,F
Jackqueline,F
Jacky,F
Jaclin,F
Jaclyn,F
Jacquelin,F
Jacqueline,F
Jacquelyn,F
Jacquelynn,F
Jacquenetta,F
Jacquenette,F
Jacquetta,F
Jacquette,F
Jacqui,F
Jacquie,F
Jacynth,F
Jada,F
Jade,F
Jaime,F
Jaimie,F
Jaine,F
Jaleh,F
Jami,F
Jamie,F
Jamima,F
Jammie,F
Jan,F
Jana,F
Janaya,F
Janaye,F
Jandy,F
Jane,F
Janean,F
Janeczka,F
Janeen,F
Janel,F
Janela,F
Janella,F
Janelle,F
Janene,F
Janenna,F
Janessa,F
Janet,F
Janeta,F
Janetta,F
Janette,F
Janeva,F
Janey,F
Jania,F
Janice,F
Janie,F
Janifer,F
Janina,F
Janine,F
Janis,F
Janka,F
Janna,F
Jannel,F
Jannelle,F
Janot,F
Jany,F
Jaquelin,F
Jaquelyn,F
Jaquenetta,F
Jaquenette,F
Jaquith,F
Jasmina,F
Jayme,F
Jaymee,F
Jaynell,F
Jazmin,F
Jean,F
Jeana,F
Jeane,F
Jeanelle,F
Jeanette,F
Jeanie,F
Jeanine,F
Jeanna,F
Jeanne,F
Jeannette,F
Jeannie,F
Jeannine,F
Jehanna,F
Jelene,F
Jemie,F
Jemima,F
Jemimah,F
Jemmie,F
Jemmy,F
Jen,F
Jena,F
Jenda,F
Jenelle,F
Jenette,F
Jeni,F
Jenica,F
Jeniece,F
Jenifer,F
Jeniffer,F
Jenilee,F
Jenine,F
Jenn,F
Jenna,F
Jennee,F
Jennette,F
Jenni,F
Jennica,F
Jennie,F
Jennifer,F
Jennilee,F
Jennine,F
Jenny,F
Jeraldine,F
Jeralee,F
Jere,F
Jeri,F
Jermaine,F
Jerrie,F
Jerrilee,F
Jerrilyn,F
Jerrine,F
Jerry,F
Jerrylee,F
Jess,F
Jessa,F
Jessalin,F
Jessalyn,F
Jessamine,F
Jessamyn,F
Jesse,F
Jesselyn,F
Jessi,F
Jessica,F
Jessie,F
Jessika,F
Jessy,F
Jewel,F
Jewell,F
Jewelle,F
Jill,F
Jillana,F
Jillane,F
Jillayne,F
Jilleen,F
Jillene,F
Jilli,F
Jillian,F
Jillie,F
Jilly,F
Jinny,F
Jo,F
Jo-Ann,F
JoAnn,F
Jo-Anne,F
JoAnne,F
Joan,F
Joana,F
Joane,F
Joanie,F
Joann,F
Joanna,F
Joanne,F
Joannes,F
Jobey,F
Jobi,F
Jobie,F
Jobina,F
Joby,F
Jobye,F
Jobyna,F
Jocelin,F
Joceline,F
Jocelyn,F
Jocelyne,F
Jodee,F
Jodi,F
Jodie,F
Jody,F
Joela,F
Joelie,F
Joell,F
Joella,F
Joelle,F
Joellen,F
Joelly,F
Joellyn,F
Joelynn,F
Joete,F
Joey,F
Johanna,F
Johannah,F
Johnette,F
Johnna,F
Joice,F
Jojo,F
Jolee,F
Joleen,F
Jolene,F
Joletta,F
Joli,F
Jolie,F
Joline,F
Joly,F
Jolyn,F
Jolynn,F
